,artiss,juduls,chords
255,Kunci Gitar Yovie & Nuno - Seperti Bintang (Menanti Jawabmu),Kunci Gitar Yovie & Nuno - Seperti Bintang (Menanti Jawabmu),"
Transpose:Auto Scroll Light Mode    Dark Mode   Intro : C F C F C F C F..

F     G    Am
Andai saja engkau tau
F       G     C
resahku karenamu
F     G   Am
andai aku di benakmu
F          G      C
alangkah indah dunia

  F      G      Am       G
bila ada satu nama ku rindu
    F       Em      Dm G
selalu sebutkan dirimu..

Reff:
    C        Em     Am      Em
  seperti bintang indah matamu
    F        G      C      G
  andaikan sinarnya untuk aku
    C       Em    Am         Em
  seperti ombak debar jantungku
    F       G    C
  menanti jawabanmu...

Musik : C F C F..

F       G    Am
pernah aku dengar darimu
F        G       C
engkau kini sendiri

  F      G         Am       G
namun adakah kau dengarkan aku
     F       Em       Dm G
yang benar inginkan kamu..

Reff:
    C        Em     Am      Em
  seperti bintang indah matamu
    F        G      C      G
  andaikan sinarnya untuk aku
    C       Em    Am         Em
  seperti ombak debar jantungku
    F       G    C
  menanti jawabanmu...

    Bb           Am
mungkin aku terlalu
   G#                Gm
berharap yang tak tentu
Bb      F  Bb  F
adakah aku..
C      G  C G
di hatimu...

Interlude : C Em Am G F G G A

Reff naik 1#:
    D        F#m    Bm      F#m
  seperti bintang indah matamu
    G        A      D      A
  andaikan sinarnya untuk aku
    D       F#m   Bm        F#m
  seperti ombak debar jantungku
    G       A    D  A
  menanti jawabanmu wo..

     D       F#m    Bm      F#m
  seperti bintang indah matamu
     G        A     D      A
  andaikan sinarnya untuk aku
    D       F#m   Bm        F#m
  seperti ombak debar jantungku
     G       A   D  A
  menanti jawabanmu

    G       A    Bm
  menanti jawabanmu
    G       A       D
  menanti jawa.. banmu

Outro : D G D G D G D...


Facebook


Twitter
Chord Yovie & Nuno - Seperti Bintang (Menanti Jawabmu)
Chord Kunci Gitar Terkait:
Yovie & Nuno - Ironi
Yovie & Nuno - Sakit Hati
Dia Milikku - Yovie & Nuno
Yovie & Nuno - Tergoda Bidadari
Yovie & Nuno - Galau (OST Negeri 5 Menara)
Yovie & Nuno - Bunga Jiwaku
Yovie & Nuno - Demi Hati
Yovie & Nuno - Tak Setampan Romeo
Yovie & Nuno - Man Jadda Wajada (OST Negeri 5 Menara)
Yovie & Nuno - Merindu Lagi
Adu Rayu - Yovie Tulus Glenn
Indah Kuingat Dirimu - Yovie & Nuno
Yovie & Nuno - Malam Mingguku
Janji Suci - Yovie & Nuno
Yovie & Nuno - Tanpa Cinta
Menjaga Hati - Yovie & Nuno

Lihat semua :
Chord Yovie & Nuno
 "
256,Kunci Gitar Glance Miracle - I Want You Back (Edwin Feat Vicka),Kunci Gitar Glance Miracle - I Want You Back (Edwin Feat Vicka),"
Transpose:Auto Scroll Light Mode    Dark Mode   Intro : D A Bm F#m
        G A D
        G A D..D

       D            A
kini kau pergi tinggalkanku
     Bm        F#m
menyisakan segores luka
     G         F#m
yang begitu sangat
    Em    A
terasa perih...

    D              A
Begitu banyak kenangan kita
     Bm          F#m
yang dulu pernah ada
     G            F#m
dan takkan pernah bisa
  Em   A
kulupakan...

     D          A
kini ku baru sadar
     Bm        F#m
ku merasakan kesepian
    G         F#m
ku tak bisa tenang
             Em     A
bila kau tak disisiku..

*)
    G           A          D
  kini terakhir ku mengenalmu
    G          A         D
  kini terakhirku menyapamu
    G            A          D
  bila nanti kau ingin bertemu
      G      A        D
  tunggu sampai aku mati..

Reff:
         G          A           D
  ku disini menunggumu kau kembali padaku
          G             A        D
  ku berharap kau masih mencintaiku..

      G       A      Bm
  i want you back again
      G   A    D
  and i love you...

Musik : G A D [3x]

*)
    G           A          D
  kini terakhir ku mengenalmu
    G          A         D
  kini terakhirku menyapamu
    G            A          D
  bila nanti kau ingin bertemu
      G      A        D
  tunggu sampai aku mati..

Musik : G A D [3x]

Reff:
         G          A           D
  ku disini menunggumu kau kembali padaku
          G             A        D
  ku berharap kau masih mencintaiku..

      G       A      Bm
  i want you back again
      G   A    D
  and i love you...

  Bm       F#m
Kumohon kembalilah
       G               Gm
kita ulang kebahagiaan yang dulu
  A
huuu...

Reff:
         G          A           D
  ku disini menunggumu kau kembali padaku
          G             A        D
  ku berharap kau masih mencintaiku..

      G       A      Bm
  i want you back again
      G   A    D
  and i love you...

===========
Chord Dasar
===========

Intro : C G Am Em
        F G C
        F G C..C

      C            G
kini kau pergi tinggalkanku
     Am        Em
menyisakan segores luka
     F         Em
yang begitu sangat
    Dm    G
terasa perih...

    C              G
Begitu banyak kenangan kita
     Am          Em
yang dulu pernah ada
     F            Em
dan takkan pernah bisa
  Dm   G
kulupakan...

     C          G
kini ku baru sadar
     Am        Em
ku merasakan kesepian
    F         Em
ku tak bisa tenang
             Dm    G
bila kau tak disisiku..

*)
    F           G          C
  kini terakhir ku mengenalmu
    F          G         C
  kini terakhirku menyapamu
    F            G          C
  bila nanti kau ingin bertemu
      F      G        C
  tunggu sampai aku mati..

Reff:
         F          G           C
  ku disini menunggumu kau kembali padaku
          F             G        C
  ku berharap kau masih mencintaiku..

      F       G      Am
  i want you back again
      F   G    C
  and i love you...

Musik : F G C [3x]

*)
    F           G          C
  kini terakhir ku mengenalmu
    F          G         C
  kini terakhirku menyapamu
    F            G          C
  bila nanti kau ingin bertemu
      F      G        C
  tunggu sampai aku mati..

Musik : F G C [3x]

Reff:
         F          G           C
  ku disini menunggumu kau kembali padaku
          F             G        C
  ku berharap kau masih mencintaiku..

      F       G      Am
  i want you back again
      F   G    C
  and i love you...

  Am       Em
Kumohon kembalilah
       F               Fm
kita ulang kebahagiaan yang dulu
  G
huuu...

Reff:
         F          G           C
  ku disini menunggumu kau kembali padaku
          F             G        C
  ku berharap kau masih mencintaiku..

      F       G      Am
  i want you back again
      F   G    C
  and i love you...



Facebook


Twitter
Chord Glance Miracle - I Want You Back (Edwin Feat Vicka)
Chord Kunci Gitar Terkait:Sorry, no related chords at this time.
Lihat semua :
Chord Glance Miracle
 "
257,Kunci Gitar Bondan Prakoso & Fade 2 Black - Tak Sempurna,Kunci Gitar Bondan Prakoso & Fade 2 Black - Tak Sempurna,"
Transpose:Auto Scroll Light Mode    Dark Mode   Intro : C F C F...

       C        F
Ku kagumi kelemahanmu
       C                F
Ku cintai semua..kekuranganmu
Am         G                   C
Itu bagiku indah, kau yang tak sempurna

C
Saat senja datang gantikan siang
Mereka bilang kau malam tanpa bulan
F
Beda, tak sama, kau yang tak sempurna
Bagiku kau segalanya, murni estetika

C
Apa yang kau tanam itu yang kau petik
Apa yang kau jalani selalu beri yang terbaik
F
Impian tentang kau yang tak berbatas
Jauh dari sempurna tapi membekas

Am
Silahkan jadi hakim tuk semua perkara
Keterbatasan ini tulus jalankan cinta
G
Terhina dalam hati, tersudut karena beda
Kau sosok tak sempurna tapi bermakna

Reff:
          C          F
  Ku kagumi kelemahanmu
          C                 F
  Ku cintai semua kekuranganmu
  Am         G                   F
  Itu bagiku indah, kau yang tak sempurna

F
Serupa bunga tanpa mahkota
Seperti air mineral tanpa O2
Ku telah jauh kembali susunan alam
Menggali artifakmu lebih mendalam

C
Karena satu untuk alasan walau itu buruk
Ku cinta semua walaupun kau tak berbentuk
F
Aku seperti plato dalam pemahaman
Dunia indrawi bukan bentuk keindahan

Am
Mungkin kau mengerti, mungkin kau tidak
Masa lalumu seperti gading yang bisa retak
G
Mungkin kau sadari, mungkin kau tidak
Tapi ku yakin kau tetap yang sempurna

Musik : C F C F...

C           F
Meski lemah kau tetap 
            Am
hal yang terindah
            G
Kau yang terindah
C           F
Meski rapuh kau tetap 
            Am
hal yang terindah
                G
Kau yang tak sempurna 

Reff:
          C          F
  Ku kagumi kelemahanmu
          C                 F
  Ku cintai semua kekuranganmu
  Am         G                   F
  Itu bagiku indah, kau yang tak sempurna



Facebook


Twitter
Chord Bondan Prakoso & Fade 2 Black - Tak Sempurna
Chord Kunci Gitar Terkait:
Bondan Prakoso - I Will Survive
Keroncong Protol - Bondan Prakoso & Fade 2 Black
Fade2Black - Cukup Dia
Kita Selamanya - Bondan Prakoso & Fade 2 Black
Bondan Prakoso - Sama Rapuhnya
Bondan Prakoso - Take It Easy
Bondan Prakoso & Fade 2 Black - Pasti Bisa
Bondan Prakoso - Untuk Selamanya
Tetap Semangat - Bondan Prakoso & Fade 2 Black
Not With Me - Bondan Prakoso & Fade 2 Black
Bondan Prakoso & Fade 2 Black - BUNGA
R.I.P (Rhyme In Peace) - Bondan Prakoso & Fade 2 Black
Bondan Prakoso & Fade 2 Black - Narkoba
Bondan Prakoso & Fade 2 Black - Respect
Expresikan - Prakoso & Fade 2 Black
Bondan Prakoso - Luar Biasa Istimewa
Ya Sudahlah - Bondan Prakoso & Fade 2 Black
Bondan Prakoso & Fade 2 Black - Hidup Berawal Dari Mimpi
Bondan Prakoso - Melodi Kedamaian

Lihat semua :
Chord Bondan Prakoso & Fade 2 Black
 "
258,Kunci Gitar Bondan Prakoso & Fade 2 Black - Respect,Kunci Gitar Bondan Prakoso & Fade 2 Black - Respect,"
Transpose:Auto Scroll Light Mode    Dark Mode   Intro: G Em Am D
       G Em Am D
       Em....

Em
Permisi… seribu permisi kami disini
   Em
mencoba menghindari staknasi bukan basa basi
  Em
saat putaran global bumi berotasi
Em
aliran darah terpompa tepat waktuku berkreasi

Em
Universal fatal!
     Em
bila kau dan aku tak bisa bersatu
   Em
karena ku disini tak ingin
  Em
kita ber adu padu tetap bersatu
  Em
setiap insan dapat bebas lepas
Em
freedom… freedom!!

Em
Hormati… seribu hormati
              Em
agar kau dan aku tetap disini bereksistensi
 Em
ku takkan lepaskan peluru dan kau
tetap simpan amunisimu
Em
bahkan sang waktu memberi
ruang tuk kita tetap maju

Reff:
  Em              G
  Tanpa perbedaan sama rata
        C
  dalam roda kehidupan…
  B
  kita berdiri dalam

    Em
  dunia yang menawan
     G
  Hidup adalah pilihan…
       C
  yang kuat kan bertahan
       B
  yang lemah berantakan.. (2x)

Em
Konflik adalah biasa
            Em
Tapi please tetap optimis agar kau tak binasa
  Em
Sebelum dirimu eksis yang dulu still statis
       Em
Tinggalkan alam morfinis kelak kau kena black list

Em
Diriku tak peduli siapa dirimu
  Em
kebersamaan antara kau dan aku
  Em
kesempatan bersama untuk tetap maju
  Em
raih semua itu diantara jalanan berdebu

Em
Kau dan aku…. Mereka dan kita Satu
  Em
Hendak gemparkan galaxy sperti sekompi serdadu
    Em
Tak peduli kau muda tua atau minum susu
  Em
Masih nebeng orang tua…. Ayo smua kita maju..

Reff:
  Em              G
  Tanpa perbedaan sama rata
        C
  dalam roda kehidupan…
  B
  kita berdiri dalam

    Em
  Dunia yang menawan
     G
  hidup adalah pilihan…
       C
  yang kuat kan bertahan
       B
  yang lemah berantakan..

Int. Em..

Em
Berat like Jhonny Walker, ringan bak Peter Parker
  Em
kusimpan kebencian rasa dendam dalam loker
  Em
terkunci, dalam ruangan gelap nan bersekat
     Em
yo sobat… yo sobat jangan jadi pengkhianat!

 Em
Ayo semua melompat semangat walau tersesat
 Em
klo yang sensi… jangan cepat ambil asumsi
 Em
toh, gw rasa lo smua bisa jaga emosi
   Em
emosi, emosi, emosi dalam diri!

 Em
Cepat cepat cuci otakmu yang kotor
 Em
disintegrasi ini kan selalu meneror
  Em
terus melaju walau tidak tampak
  Em
racuni setiap inci dalam detik yang terus berdetak

Reff:
  Em              G
  Tanpa perbedaan sama rata
        C
  dalam roda kehidupan…
  B
  kita berdiri dalam

    Em
  dunia yang menawan
     G
  Hidup adalah pilihan…
       C
  yang kuat kan bertahan
       B
  yang lemah berantakan.. (2x)


Facebook


Twitter
Chord Bondan Prakoso & Fade 2 Black - Respect
Chord Kunci Gitar Terkait:
Bondan Prakoso & Fade 2 Black - Pasti Bisa
Bondan Prakoso & Fade 2 Black - BUNGA
Not With Me - Bondan Prakoso & Fade 2 Black
Bondan Prakoso - Melodi Kedamaian
Tetap Semangat - Bondan Prakoso & Fade 2 Black
Ya Sudahlah - Bondan Prakoso & Fade 2 Black
Bondan Prakoso - Take It Easy
Kita Selamanya - Bondan Prakoso & Fade 2 Black
Bondan Prakoso - Untuk Selamanya
Bondan Prakoso - Sama Rapuhnya
Bondan Prakoso & Fade 2 Black - Hidup Berawal Dari Mimpi
Bondan Prakoso & Fade 2 Black - Narkoba
Bondan Prakoso & Fade 2 Black - Tak Sempurna
Bondan Prakoso - Luar Biasa Istimewa
Keroncong Protol - Bondan Prakoso & Fade 2 Black
Bondan Prakoso - I Will Survive
Expresikan - Prakoso & Fade 2 Black
R.I.P (Rhyme In Peace) - Bondan Prakoso & Fade 2 Black
Fade2Black - Cukup Dia

Lihat semua :
Chord Bondan Prakoso & Fade 2 Black
 "
259,Kunci Gitar Dadali - Beauty And The Beast,Kunci Gitar Dadali - Beauty And The Beast,"
Transpose:Auto Scroll Light Mode    Dark Mode   Intro : C...

                    C
sejak pertama kenal dirimu
                   G
aku langsung jatuh cinta
                     F
cinta pada pandangan pertama
       G                 C
saat kamu berjalan dengannya

                   C
dipikir-pikir kok aneh
                        G
dipandang-pandang tak serasi
                    F
ceweknya cantik sekali
            G                 C
tetapi cowoknya kok jelek sekali

*)
     Am
oooh aku terkejut, aku terheran
Em
mengapa bisa seperti itu
F
cinta sudah buta
C
mungkin karena harta
D                    G
sungguh aku tak percaya

Reff:
  C
  sungguh kasihan
  G
  sungguh oh sayang
  Am
  wanita cantik
  F
  prianya tak menarik

  C
  sungguh kasihan
  G
  sungguh oh sayang
  Am
  wanita sekarang
  F             G
  cinta karena uang

                   C
dipikir-pikir kok aneh
                        G
dipandang-pandang tak serasi
                    F
ceweknya cantik sekali
            G                 C
tetapi cowoknya kok jelek sekali

Int. C G Am F
     C G Am F G

*)
     Am
oooh aku terkejut, aku terheran
Em
mengapa bisa seperti itu
F
cinta sudah buta
G...
mungkin karena harta

==Kembali ke : Reff

F             G
cinta karena uang
F             G
cinta karena uang

Outro : C-G-C-G-C-G-C..

--------------
Original chord
--------------

Intro : D...

                    D
sejak pertama kenal dirimu
                   A
aku langsung jatuh cinta
                     G
cinta pada pandangan pertama
       A                 D
saat kamu berjalan dengannya

                   D
dipikir-pikir kok aneh
                        A
dipandang-pandang tak serasi
                     G
ceweknya cantik sekali
            A                 D
tetapi cowoknya kok jelek sekali

*)
     Bm
oooh aku terkejut, aku terheran
F#m
mengapa bisa seperti itu
G
cinta sudah buta
D
mungkin karena harta
E                    A
sungguh aku tak percaya

Reff:
  D
  sungguh kasihan
  A
  sungguh oh sayang
  Bm
  wanita cantik
  G
  prianya tak menarik

  D
  sungguh kasihan
  A
  sungguh oh sayang
  Bm
  wanita sekarang
  G             A
  cinta karena uang

                   D
dipikir-pikir kok aneh
                        A
dipandang-pandang tak serasi
                     G
ceweknya cantik sekali
            A                 D
tetapi cowoknya kok jelek sekali

Int. D A Bm G
     D A Bm G A

*)
     Bm
oooh aku terkejut, aku terheran
F#m
mengapa bisa seperti itu
G
cinta sudah buta
A...
mungkin karena harta

==Kembali ke : Reff

G             A
cinta karena uang
G             A
cinta karena uang

Outro : D-A-D-A-D-A-D ..


Facebook


Twitter
Chord Dadali - Beauty And The Beast
Chord Kunci Gitar Terkait:
Dadali - Di Saat Sendiri
Dadali - Kasih Sayangilah Aku
Dadali - Renungan Malam
Dadali - Jangan Cepat Ambil Nyawaku
Dadali - Dimana Janjimu
Dadali - Disaat Patah Hati
Dadali - Usai
Dadali - Dalies Sejati
Dadali - Sesaat Isi Hatimu
Dadali - Disaat Aku Mencintaimu
Dadali - Sesali Keputusanku
Dadali - Cinta Jangan Kau Pergi
Dadali - Cintaku Sangat Luar Biasa
Dadali - Mimpi Semata
Dadali - Hatiku Terluka Lagi
Dadali - Kau Iris Hatiku
Dadali - Cinta yang Tersakiti
Dadali - Gadis Bukan Perawan
Dadali - Tak Ingin Melihatmu
Dadali - Setengah Hatimu

Lihat semua :
Chord Dadali
 "
260,Kunci Gitar Armada - Dimilikimu Lagi,Kunci Gitar Armada - Dimilikimu Lagi,"
Transpose:Auto Scroll Light Mode    Dark Mode   Intro : C Em F Em
        Dm E Am G
        C Fm C Fm

C         Fm
Telah berjuta langkah
  C       Fm
ku lalui tanpa kamu
 C          Em
tapi bayangan dirimu
 Dm          G
tetap menghampiri aku

C       Fm
Selalu saja aku
 C         Fm
coba untuk melupakan
   C          Em
semua tentang kita berdua
 Dm       G
tapi aku rindukanmu

Reff:
         C    Em       F
  Aku ingin dimilikimu lagi
    Em           Dm
  entah sampai kapan
     E           Am  G
  ku harus menunggu itu

       C    Em       F
  Jika ku dimilikimu lagi
       Em        Dm
  kan slalu ku jaga
     E           Am    G    C
  hingga aku tak bernyawa lagi

C         Fm
Telah berjuta langkah
  C       Fm
ku lalui tanpa kamu
 C          Em
tapi bayangan dirimu
 Dm          G
tetap menghampiri aku

C       Fm
Selalu saja aku
 C         Fm
coba untuk melupakan
   C          Em
semua tentang kita berdua
 Dm       G
tapi aku rindukanmu

Reff:
         C    Em       F
  Aku ingin dimilikimu lagi
    Em           Dm
  entah sampai kapan
     E           Am  G
  ku harus menunggu itu

       C    Em       F
  Jika ku dimilikimu lagi
       Em        Dm
  kan slalu ku jaga
     E           Am    G    F
  hingga aku tak bernyawa lagi

Musik : F..G A
        D F#m G F#m Em
        F# Bm A

        D     F#m       G
  Aku ingin dimilikimu lagi
    F#m          Em
  entah sampai kapan
     F#         Bm   A
  ku harus menunggu itu

       D    F#m       G
  Jika ku dimilikimu lagi
      F#m        Em
  kan slalu ku jaga
     F#          Bm    A
  hingga aku tak bernyawa
      G     A    D
  tak bernyawa lagi..


Facebook


Twitter
Chord Armada - Dimilikimu Lagi
Chord Kunci Gitar Terkait:
Armada - Pemilik Hati
Armada - Wanita Paling Bahagia
Armada Feat. Ifan Seventeen - Demi Tuhan Aku Ikhlas
Armada - Jangan Marah Lagi
Armada - Buah Hati
Kekasih Yang Tak Dianggap - Kertas Band (Armada)
Armada - Air Mataku Bukan Untukmu
Armada - Awas Jatuh Cinta
Armada - Hal Terbesar
Armada - Katakan Sejujurnya
Armada - Rela
Armada - Sakitnya Mencintaimu
Armada - Mau Dibawa Kemana
Armada - Keluarga
Armada - Hey Kamu
Armada - Apa Yang Kau Cari
Armada - Bukan Anak Kemarin Sore
Armada - Apa Kabar Sayang
Armada - Drama
Armada - I Will

Lihat semua :
Chord Armada
 "
261,Kunci Gitar Armada - Hey Kamu,Kunci Gitar Armada - Hey Kamu,"
Transpose:Auto Scroll Light Mode    Dark Mode   Intro : G….

 G                 Am
hey kamu kekasih idaman
                  Bm
yang dari dulu ku mau
                    C
sayangnya kamu ada yang punya

 G                   Am
mengapa kau memilih dia
                    Bm
padahal ku punya cinta
                         C
yang mungkin lebih besar darinya

*)
C
apa hebatnya pasanganmu
C                       G
kalau Tuhan maunya kamu denganku
C
tapi ini baru inginku
C                        G
belum tentu ini inginmu, sayangku

Reff:
         Am
  akulah sang pungguk
            Bm
  yang rindukan bulan
          C            G
  semoga kau jadi milikku

G C G C

 G                   Am
mengapa kau memilih dia
                    Bm
padahal ku punya cinta
                         C
yang mungkin lebih besar darinya

*)
C
apa hebatnya pasanganmu
C                       G
kalau Tuhan maunya kamu denganku
C
tapi ini baru inginku
C                        G
belum tentu ini inginmu, sayangku

Reff:
         Am
  akulah sang pungguk
            Bm
  yang rindukan bulan
          C  
  semoga kau jadi milik

Bm-C-F#m-G (2x) G...
                ouwoo oo

*)
C
apa hebatnya pasanganmu
C                       G
kalau Tuhan maunya kamu denganku
C
tapi ini baru inginku
C                        G
belum tentu ini inginmu, sayangku

Reff:
         Am
  akulah sang pungguk
            Bm
  yang rindukan bulan
          C            G
  semoga kau jadi milikku

          Am          Bm    
  semoga kau jadi miliku
          C         G  
  inilah doaku untukmu,
       Am       Bm
  untukmu, untukmu,
       C        G
  untukmu, untukmu

Outro : G...


Facebook


Twitter
Chord Armada - Hey Kamu
Chord Kunci Gitar Terkait:
Kekasih Yang Tak Dianggap - Kertas Band (Armada)
Armada - Jangan Bersedih
Armada - Menjemput Jodoh
Armada - Kau Pencuri Hati Bebaskan Diriku Dari Kekasih Yang Tak Dianggap..
Armada - Hujan
Armada - Wanita Paling Bahagia
Armada - Asal Kau Bahagia
Armada Feat. Ifan Seventeen - Demi Tuhan Aku Ikhlas (Chord C)
Armada - Air Mataku Bukan Untukmu
Armada - Apa Kabar Sayang
Armada - Buah Hati
Armada - Drama
Armada - Pergi Pagi Pulang Pagi
Armada - Mantra
Armada - Ku Ingin Setia
Hargai Aku - Armada
Armada - Apa Yang Kau Cari
Armada - Rela
Armada - I Will
Armada - Katakan Sejujurnya

Lihat semua :
Chord Armada
 "
262,Kunci Gitar Campursari Mawar Biru - Sunyahni,Kunci Gitar Campursari Mawar Biru - Sunyahni,"
Transpose:Auto Scroll Light Mode    Dark Mode   Intro : C
        G C F G C G C
        A Dm Em Dm G C G G-G

    G          C
Tumetesing waspaku
    F      G       C    G  C
Ora tega rasaning atiku
  A   Dm       Em
Ninggalake.…sliramu
Dm      G   C   G -G
Priya idhamanku

       G       C
Tansah katon esemmu
       F    G      C    G C
Ngawe-awe rasaning atiku
   A  Dm
Ngelingake…
  Em     Dm    G      C
Nalika bareng mlaku-mlaku

Reff :
      F
  Ora nyana ora ngira,
  G           C    G C
  yen ngene dadine
   B         Dm  F
  Aku kudu melu,
          Dm    F        G
  Ndherek’ake rama lan ibuku
    G              G-G
  Mulih nyang ndesaku

  G             C
Wekasan mung welingku
      F      G          C    G  C
Aku nitip kembang mawar biru
  A   Dm      Em
Openana..minangka
  Dm    G     C
tandha katresnanku..

Musik : C
        G C F G C G C
        A Dm Em Dm G C G-G

Reff :
      F
  Ora nyana ora ngira,
  G           C    G C
  yen ngene dadine
   B         Dm  F
  Aku kudu melu,
          Dm    F        G
  Ndherek’ake rama lan ibuku
    G              G-G
  Mulih nyang ndesaku

  G             C
Wekasan mung welingku
      F      G          C    G  C
Aku nitip kembang mawar biru
  A   Dm      Em
Openana..minangka
  Dm    G     C
tandha katresnanku..

Outro : Dm G C


Facebook


Twitter
Chord Campursari Mawar Biru - Sunyahni
Chord Kunci Gitar Terkait:
Nella Kharisma - Kangen
Mahesa - Mergo Sing Ono Maning
Langit Mendung Kutho Ngawi - Indah Andira (OM Sagita)
Siho - Nelongso
Lara Silvy - Kurang Cinta
Cak Yudho Bakiak - Lampu Dalan
Mr. BM - Mantanku
Janur Kuning - Separo Nyowo (Campursari OM Jitunada)
DK Voice - Kagem Pakde
Atiku Dudu Watu - Tia Anggraini
Intan Rahma - Pengen Nyokot Kowe
Salma Novita - Sabar Ngenteni
Lawang Ati - Deviana Safara
Lewat Angin Wengi - Dwi Putra
Anisa Salma - Ora Biso Lali
Campursari Vita KDI - Pacobaning Urip
Jo Klithik - Ngenteni Tekamu
Kucing Garong - Voc. Dede S
Ardia Diwang Probowati - Titip Roso Kangen
Nurhana - Ojo Dipleroki (Lagu Campursari)

Lihat semua :
Chord CampursariChord Sunyahni
 "
263,Kunci Gitar Didi Kempot - Prau Layar,Kunci Gitar Didi Kempot - Prau Layar,"
Transpose:Auto Scroll Light Mode    Dark Mode   Intro : B..C-Em Em..C-B
        B..C-Em Em..C-B….

Em
Yok konco ning isik gembiro
           F       G        Em
Anglerap lerap..banyune segoro
Em
Angliak numpak prau layar
            F          G       Em
Ing dino minggu..Dhek, Pariwisoto

 Em
Alon prahune wis nengah
 Em                          F
Byak..byuk..byak..banyu pinelah
 F                            Em
ora jemu-jemu..karo mesem ngguyu
Em
Ngilang ake..Roso longgah lesu
Em        B  -B      B         Em
Adhek njawil mas…..Jebul wis sore
         F     G        Em
wite kelopo..katon awe-awe
 F
Prayogane becik bali wae
             Em                     
Dhene sesok esok..
                     B
Tumandhang nyambut gawe

Musik : B..C-Em Em..C-B
        B..C-Em Em..C-B

==Ulangi dari awal

Original chord dari Em=F#m




Facebook


Twitter
Chord Didi Kempot - Prau Layar
Chord Kunci Gitar Terkait:
Intan Rahma - Kepontang Panting
Tanjung Mas Ninggal Janji - Didi Kempot
Yesika Krisdayanti - Ngumbar Janji
Didi Kempot - Siji Welingku
Nella Kharisma - Kangen
Didi Kempot - Aku Ora Dolan
Dewi Ayunda - Tak Mileh Dewe
Lopas Music - Kelaran Tresno
Didi Kempot - Kalung Emas
Nginang Karo Ngilo - Manthous (Campursari)
Didi Kempot - Serabi Ayu
Didi Kempot - Lindu
Kang Ipin - Nglilani
Alun Alun Nganjuk - Lilin Herlina
Tresnoku Kepenggak Itungan Jowo 2 - Dina Cinderella
Didi Kempot - Tanpo Petung
Campursari Vita KDI - Pacobaning Urip
Iki Ati Ora Stasiun - Salsa Kirana
Nyenyep Sukandar - Laku Tresno
Didi Kempot - Ojo Sujono

Lihat semua :
Chord CampursariChord Didi Kempot
 "
264,Kunci Gitar Iwan Fals - Tak Pernah Terbayangkan,Kunci Gitar Iwan Fals - Tak Pernah Terbayangkan,"
Transpose:Auto Scroll Light Mode    Dark Mode   Intro : C….

C                   Am
Tak pernah terbayangkan
       Em      F        G      C
Bila harus..berjalan tanpa dirimu
C                  Am
Tak pernah terpikirkan
      Em      F       G       F  Em
Bila aku..bernafas tanpa nafasmu
     Dm G
Nafasmu..

   Am           G        F
Takdir sudah pertemukan kita
    Am         G           F
Tuk berdua dan saling menjaga
    Am       G        Dm
Dan tak mau aku melewati
       F       G
Semua ini tanpamu

    Am            G           F
Kau hangatkan genggaman tanganku
    Am       G          F
Dan berkata akulah milikmu
    Am       G         Dm
Dan tak mau aku menjalani
       F       G
Dunia ini tanpamu

Reff 1:
  C                   Am
  Tak pernah terbayangkan
         Em      F        G      C
  Bila harus..berjalan tanpa dirimu
  C                  Am
  Tak pernah terpikirkan
        Em      F       G       F  Em
  Bila aku..bernafas tanpa nafasmu
       Dm G
  Nafasmu..

Int. C Am Em F G
     C Am Em F G C G

Reff 2:
  C                   Am
  Tak pernah terbayangkan
         Em      F        G      C
  Bila harus..berjalan tanpa dirimu
  C                  Am
  Tak pernah terpikirkan
        Em      F        G       C
  Bila aku...bernafas tanpa nafasmu

  C                   Am
  Tak pernah terbayangkan
         Em      F        G      C
  Bila harus..berjalan tanpa dirimu
  C                  Am
  Tak pernah terpikirkan
        Em      F       G       F  Em
  Bila aku..bernafas tanpa nafasmu
       Dm G
  Nafasmu..

     Am           G         F
  Takdir sudah pertemukan kita..

Outro : C



Facebook


Twitter
Chord Iwan Fals - Tak Pernah Terbayangkan
Chord Kunci Gitar Terkait:
Iwan Fals - 22 Januari
Iwan Fals - Bangunlah Putra Putri Pertiwi
Iwan Fals - Bung Hatta
Iwan Fals - Buku Ini Aku Pinjam
Iwan Fals - Yakinlah
Iwan Fals - Kuli Jalan
Iwan Fals - 3 Bulan
Iwan Fals - Adzan Subuh Masih di Telinga
Iwan Fals - Anak Wayang (Ft Sawung Jabo)
Iwan Fals - Di Bawah Tiang Bendera
Iwan Fals - Jendela Kelas Satu
Iwan Fals - Sore Tugu Pancoran
Iwan Fals - Terminal (Ian Antono and Franky S)
Iwan Fals - Potret Panen Mimpi Wereng
Iwan Fals - Kemesraan (feat. Rafika Duri)
Iwan Fals - Kembang Pete
Iwan Fals - Rindu Tebal
Iwan Fals - Nocturno
Iwan Fals - Siang Pelataran SD
Iwan Fals - Sugali

Lihat semua :
Chord Iwan Fals
 "
